ZIP Code,ZIP3 Region,Town,Metro,Primary County,Total Population,Median Household Income
93219,932,Bakersfield,Bakersfield,Kern,36742,94322
93256,932,Bakersfield,Bakersfield,Kern,60106,140894
93647,936,Fresno,Fresno,Fresno,34723,80884
93270,932,Bakersfield,Bakersfield,Kern,66853,62909
93267,932,Bakersfield,Bakersfield,Kern,66451,112136
93235,932,Bakersfield,Bakersfield,Kern,15836,169555
95314,953,Tracy,Stockton,San Joaquin,71004,100573
95305,953,Tracy,Stockton,San Joaquin,49924,161780
93023,930,Oxnard,Oxnard-Thousand Oaks-Ventura,Ventura,45020,155284
95695,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,77416,42169
95776,957,Elk Grove,Sacramento-Roseville-Folsom,Sacramento,15739,102585
94619,946,Oakland,San Francisco-Oakland-Berkeley,Alameda,50657,92771
94710,947,Richmond,San Francisco-Oakland-Berkeley,Contra Costa,41883,143114
94577,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,68199,175417
94542,945,Oakland,San Francisco-Oakland-Berkeley,Alameda,35017,100079
94579,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,12690,139577
94550,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,10465,81788
94551,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,41639,127677
95391,953,Stockton,Stockton,San Joaquin,75697,105536
94720,947,Richmond,San Francisco-Oakland-Berkeley,Contra Costa,25425,165809
95223,952,Stockton,Stockton,San Joaquin,31283,98453
95942,959,Yuba City,Yuba City,Yuba,27602,95085
95928,959,Marysville,Yuba City,Yuba,33228,128330
95926,959,Marysville,Yuba City,Yuba,14483,66425
95249,952,Stockton,Stockton,San Joaquin,65074,36736
95970,959,Marysville,Yuba City,Yuba,63714,132306
95950,959,Yuba City,Yuba City,Yuba,65032,107019
94507,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,24469,168990
94513,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,52650,93220
94561,945,Oakland,San Francisco-Oakland-Berkeley,Alameda,7597,172818
94511,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,63194,176759
94509,945,Oakland,San Francisco-Oakland-Berkeley,Alameda,66360,126039
94531,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,23411,154851
94556,945,Oakland,San Francisco-Oakland-Berkeley,Alameda,68422,155604
94526,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,1603,38098
94548,945,Oakland,San Francisco-Oakland-Berkeley,Alameda,50232,61410
94525,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,47895,103078
95672,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,72401,103904
95634,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,35811,158560
93625,936,Fresno,Fresno,Fresno,48462,83211
93210,932,Bakersfield,Bakersfield,Kern,56067,90189
93627,936,Fresno,Fresno,Fresno,49299,130703
93628,936,Fresno,Fresno,Fresno,37151,153155
93667,936,Fresno,Fresno,Fresno,75395,69377
93650,936,Fresno,Fresno,Fresno,13590,105765
93648,936,Fresno,Fresno,Fresno,73289,148303
93652,936,Fresno,Fresno,Fresno,26198,73232
95551,955,Eureka,Eureka-Arcata,Humboldt,62495,37553
95528,955,Eureka,Eureka-Arcata,Humboldt,55749,165966
92227,922,Escondido,San Diego-Chula Vista-Carlsbad,San Diego,83160,170530
92274,922,Oceanside,San Diego-Chula Vista-Carlsbad,San Diego,64282,113652
92283,922,Oceanside,San Diego-Chula Vista-Carlsbad,San Diego,74180,47506
93560,935,Ridgecrest,Bakersfield,Kern,13472,77819
93268,932,Bakersfield,Bakersfield,Kern,28741,101660
93555,935,Ridgecrest,Bakersfield,Kern,83057,60244
93255,932,Bakersfield,Bakersfield,Kern,44364,103096
93240,932,Bakersfield,Bakersfield,Kern,47726,102558
93205,932,Bakersfield,Bakersfield,Kern,3099,142940
93215,932,Bakersfield,Bakersfield,Kern,46518,87155
93531,935,Mojave,Bakersfield,Kern,37804,128089
93252,932,Bakersfield,Bakersfield,Kern,67404,162793
93280,932,Bakersfield,Bakersfield,Kern,10777,134895
95464,954,Petaluma,Santa Rosa-Petaluma,Sonoma,61284,72971
95422,954,Santa Rosa,Santa Rosa-Petaluma,Sonoma,84462,123444
95493,954,Petaluma,Santa Rosa-Petaluma,Sonoma,83242,141108
91411,914,Van Nuys,Los Angeles-Long Beach-Anaheim,Los Angeles,10869,77467
91307,913,Sherman Oaks,Los Angeles-Long Beach-Anaheim,Los Angeles,30412,117177
93591,935,Ridgecrest,Bakersfield,Kern,38688,105116
93551,935,Ridgecrest,Bakersfield,Kern,36053,151627
91361,913,Sherman Oaks,Los Angeles-Long Beach-Anaheim,Los Angeles,77428,171560
90220,902,Hawthorne,Los Angeles-Long Beach-Anaheim,Los Angeles,54762,78861
90248,902,Inglewood,Los Angeles-Long Beach-Anaheim,Los Angeles,3527,67778
90501,905,Torrance,Los Angeles-Long Beach-Anaheim,Los Angeles,33483,55988
90706,907,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles,22377,139083
90240,902,Inglewood,Los Angeles-Long Beach-Anaheim,Los Angeles,13024,51722
91750,917,Monterey Park,Los Angeles-Long Beach-Anaheim,Los Angeles,72384,49110
91768,917,Alhambra,Los Angeles-Long Beach-Anaheim,Los Angeles,52537,172358
91711,917,Alhambra,Los Angeles-Long Beach-Anaheim,Los Angeles,14122,103800
91766,917,Alhambra,Los Angeles-Long Beach-Anaheim,Los Angeles,11550,137195
91746,917,Monterey Park,Los Angeles-Long Beach-Anaheim,Los Angeles,30562,99853
90047,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,58585,68138
90305,903,Inglewood,Los Angeles-Long Beach-Anaheim,Los Angeles,69541,79723
90804,908,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles,5107,128543
90024,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,62910,157471
90026,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,72398,151613
90049,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,71185,81409
90035,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,83212,149026
90039,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,46004,161262
90274,902,Inglewood,Los Angeles-Long Beach-Anaheim,Los Angeles,12238,150831
91106,911,San Marino,Los Angeles-Long Beach-Anaheim,Los Angeles,48443,143056
91103,911,San Marino,Los Angeles-Long Beach-Anaheim,Los Angeles,20910,114579
91107,911,Pasadena,Los Angeles-Long Beach-Anaheim,Los Angeles,512,172184
91020,910,Pasadena,Los Angeles-Long Beach-Anaheim,Los Angeles,45573,110173
91602,916,North Hollywood,Los Angeles-Long Beach-Anaheim,Los Angeles,70636,37180
91607,916,North Hollywood,Los Angeles-Long Beach-Anaheim,Los Angeles,63030,113541
91324,913,Van Nuys,Los Angeles-Long Beach-Anaheim,Los Angeles,56918,111787
90232,902,Inglewood,Los Angeles-Long Beach-Anaheim,Los Angeles,1446,178710
90015,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,25216,142934
90008,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,52240,100508
90001,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,51581,134184
91344,913,Van Nuys,Los Angeles-Long Beach-Anaheim,Los Angeles,34969,55764
91340,913,Sherman Oaks,Los Angeles-Long Beach-Anaheim,Los Angeles,82462,97799
90405,904,Venice,Los Angeles-Long Beach-Anaheim,Los Angeles,37813,174445
90404,904,Venice,Los Angeles-Long Beach-Anaheim,Los Angeles,54620,84283
90401,904,Santa Monica,Los Angeles-Long Beach-Anaheim,Los Angeles,24408,70815
90278,902,Hawthorne,Los Angeles-Long Beach-Anaheim,Los Angeles,14964,154365
90022,900,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles,36169,163973
90201,902,Inglewood,Los Angeles-Long Beach-Anaheim,Los Angeles,42527,40084
90505,905,Torrance,Los Angeles-Long Beach-Anaheim,Los Angeles,7005,175239
90503,905,Torrance,Los Angeles-Long Beach-Anaheim,Los Angeles,24871,61810
90605,906,Pico Rivera,Los Angeles-Long Beach-Anaheim,Los Angeles,35783,67778
91024,910,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles,1575,96029
91210,912,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles,20250,38860
90747,907,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles,28967,124630
93638,936,Fresno,Fresno,Fresno,41338,165651
93643,936,Fresno,Fresno,Fresno,61276,43319
94945,949,Novato,San Francisco-Oakland-Berkeley,Marin,11015,73296
94964,949,San Rafael,San Francisco-Oakland-Berkeley,Marin,35431,137871
95321,953,Stockton,Stockton,San Joaquin,71697,158246
95468,954,Santa Rosa,Santa Rosa-Petaluma,Sonoma,25691,100556
95466,954,Petaluma,Santa Rosa-Petaluma,Sonoma,2153,66971
95587,955,Eureka,Eureka-Arcata,Humboldt,50936,151119
95415,954,Santa Rosa,Santa Rosa-Petaluma,Sonoma,4892,87213
95340,953,Tracy,Stockton,San Joaquin,12815,171613
95333,953,Stockton,Stockton,San Joaquin,62474,137006
96104,961,Reno Area,Non-Metro,Washoe,42844,76579
95039,950,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara,72534,171557
93954,939,Salinas,Salinas,Monterey,33702,161151
93932,939,Monterey,Salinas,Monterey,26547,129483
93940,939,Salinas,Salinas,Monterey,29045,64603
93955,939,Salinas,Salinas,Monterey,83456,148812
93933,939,Monterey,Salinas,Monterey,2474,78872
94589,945,Berkeley,San Francisco-Oakland-Berkeley,Alameda,77137,66365
95602,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,32362,37340
92833,928,Victorville,Riverside-San Bernardino-Ontario,San Bernardino,76662,159589
92867,928,Victorville,Riverside-San Bernardino-Ontario,San Bernardino,49179,58456
92706,927,Anaheim,Los Angeles-Long Beach-Anaheim,Orange,21169,166050
92627,926,Irvine,Los Angeles-Long Beach-Anaheim,Orange,81587,123715
92620,926,Irvine,Los Angeles-Long Beach-Anaheim,Orange,8334,128196
92646,926,Irvine,Los Angeles-Long Beach-Anaheim,Orange,70800,63152
92655,926,Irvine,Los Angeles-Long Beach-Anaheim,Orange,64442,95994
92672,926,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange,73684,126047
92688,926,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange,25792,40597
92694,926,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange,47445,70319
92678,926,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange,5675,162219
92886,928,Palm Springs,Riverside-San Bernardino-Ontario,San Bernardino,73772,112257
92831,928,Palm Springs,Riverside-San Bernardino-Ontario,San Bernardino,25374,83923
92707,927,Fullerton,Los Angeles-Long Beach-Anaheim,Orange,42925,157786
92648,926,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange,78970,77033
92651,926,Irvine,Los Angeles-Long Beach-Anaheim,Orange,70117,75638
95713,957,Elk Grove,Sacramento-Roseville-Folsom,Sacramento,39254,104035
96148,961,Reno Area,Non-Metro,Washoe,60017,35188
96143,961,Reno Area,Non-Metro,Washoe,24818,39907
95661,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,81790,97596
96103,961,Reno Area,Non-Metro,Washoe,8802,176284
92254,922,Oceanside,San Diego-Chula Vista-Carlsbad,San Diego,25386,172381
92241,922,Oceanside,San Diego-Chula Vista-Carlsbad,San Diego,72781,75404
92532,925,Riverside,Riverside-San Bernardino-Ontario,Riverside,42783,142427
92545,925,Riverside,Riverside-San Bernardino-Ontario,Riverside,14978,60233
92596,925,Riverside,Riverside-San Bernardino-Ontario,Riverside,6237,69019
92563,925,Riverside,Riverside-San Bernardino-Ontario,Riverside,4599,87973
92506,925,Riverside,Riverside-San Bernardino-Ontario,Riverside,64118,85231
92551,925,Riverside,Riverside-San Bernardino-Ontario,Riverside,4670,136868
92571,925,Riverside,Riverside-San Bernardino-Ontario,Riverside,69420,102092
95834,958,Sacramento,Sacramento-Roseville-Folsom,Sacramento,48518,92861
95828,958,Sacramento,Sacramento-Roseville-Folsom,Sacramento,2215,89719
95662,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,10980,157698
92344,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,47807,144039
92314,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,8141,104681
92309,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,9725,114666
91786,917,Alhambra,Los Angeles-Long Beach-Anaheim,Los Angeles,28798,171179
91701,917,Alhambra,Los Angeles-Long Beach-Anaheim,Los Angeles,13767,95559
92321,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,25332,85625
92386,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,75214,81897
92377,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,14329,128837
92267,922,Oceanside,San Diego-Chula Vista-Carlsbad,San Diego,56477,62289
92311,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,24144,179170
92347,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,66651,123476
92398,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,70479,151132
92378,923,San Bernardino,Riverside-San Bernardino-Ontario,San Bernardino,41807,179200
92071,920,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,49222,143093
92021,920,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,42895,98103
92019,920,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,49660,179241
92078,920,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,47687,153594
92106,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,52547,35051
92131,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,37787,39273
92173,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,40062,36721
92129,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,29583,91314
91977,919,Pomona,Los Angeles-Long Beach-Anaheim,Los Angeles,3344,107340
92084,920,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,12858,44892
92009,920,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,47116,75922
92123,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,35232,131228
91913,919,San Dimas,Los Angeles-Long Beach-Anaheim,Los Angeles,31039,102172
91945,919,Pomona,Los Angeles-Long Beach-Anaheim,Los Angeles,12546,139804
92113,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,10618,120116
92135,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,23162,162998
91901,919,San Dimas,Los Angeles-Long Beach-Anaheim,Los Angeles,78518,113746
92115,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,76034,135020
92145,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,7829,122658
92066,920,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,57425,144188
92134,921,San Diego,San Diego-Chula Vista-Carlsbad,San Diego,30216,37997
94102,941,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,7594,114897
94112,941,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,42353,176539
94129,941,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,43338,166701
94104,941,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,20579,48243
94127,941,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,58907,167311
95206,952,Stockton,Stockton,San Joaquin,29609,148229
95236,952,Stockton,Stockton,San Joaquin,52184,73800
95220,952,Stockton,Stockton,San Joaquin,44562,56638
93401,934,San Luis Obispo,San Luis Obispo-Paso Robles,San Luis Obispo,75399,47926
93446,934,San Luis Obispo,San Luis Obispo-Paso Robles,San Luis Obispo,34913,57302
94062,940,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,66274,148899
94303,943,Palo Alto,San Jose-Sunnyvale-Santa Clara,Santa Clara,18177,161070
94030,940,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,64444,138630
93455,934,San Luis Obispo,San Luis Obispo-Paso Robles,San Luis Obispo,74053,172428
93427,934,San Luis Obispo,San Luis Obispo-Paso Robles,San Luis Obispo,32260,53781
93463,934,San Luis Obispo,San Luis Obispo-Paso Robles,San Luis Obispo,56869,119780
95122,951,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara,15249,143418
95121,951,Morgan Hill,San Jose-Sunnyvale-Santa Clara,Santa Clara,48376,126306
95030,950,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara,42539,125315
95133,951,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara,40453,79369
94087,940,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,81269,150922
94301,943,Palo Alto,San Jose-Sunnyvale-Santa Clara,Santa Clara,58232,46764
95124,951,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara,26673,132994
94041,940,San Francisco,San Francisco-Oakland-Berkeley,San Francisco,11747,64457
94306,943,Palo Alto,San Jose-Sunnyvale-Santa Clara,Santa Clara,32356,73712
95046,950,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara,2300,124986
95060,950,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara,40492,152980
96065,960,Chico,Redding,Shasta,3481,121999
96001,960,Redding,Redding,Shasta,71017,90541
96087,960,Redding,Redding,Shasta,72120,172171
96016,960,Chico,Redding,Shasta,72432,161622
95922,959,Marysville,Yuba City,Yuba,2910,133725
96057,960,Redding,Redding,Shasta,33983,79648
96097,960,Redding,Redding,Shasta,37726,87611
96031,960,Chico,Redding,Shasta,7457,156886
95618,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,9229,136880
95351,953,Tracy,Stockton,San Joaquin,47714,63283
95674,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,38837,136324
96092,960,Redding,Redding,Shasta,50399,168310
95595,955,Eureka,Eureka-Arcata,Humboldt,41847,162051
93274,932,Bakersfield,Bakersfield,Kern,24934,87133
95370,953,Tracy,Stockton,San Joaquin,73990,40633
95335,953,Stockton,Stockton,San Joaquin,32926,173783
95372,953,Tracy,Stockton,San Joaquin,44221,163432
95375,953,Tracy,Stockton,San Joaquin,21078,39816
95627,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,46625,128160
95607,956,Sacramento,Sacramento-Roseville-Folsom,Sacramento,31459,166400
95919,959,Yuba City,Yuba City,Yuba,8627,102549
95903,959,Yuba City,Yuba City,Yuba,4362,108451
